kind	x0	x1	top	bottom	width	height
line	2232.1	2232.2	657.9	657.9	0.1	0.0
line	2233.0	2233.1	657.9	657.9	0.1	0.0
line	2233.1	2233.3	657.9	658.0	0.2	0.1
line	2233.3	2233.5	658.0	658.2	0.2	0.2
line	2233.5	2233.7	658.2	658.4	0.2	0.2
line	2233.7	2233.9	658.4	658.6	0.2	0.2
line	2233.9	2234.0	658.6	658.8	0.1	0.2
line	2234.0	2234.1	658.8	659.1	0.1	0.3
line	2234.1	2234.1	659.1	659.3	0.0	0.3
line	2234.1	2234.1	659.3	659.6	0.0	0.3
line	2234.0	2234.1	659.6	659.9	0.1	0.3
line	2233.9	2234.0	659.9	660.1	0.1	0.2
line	2233.7	2233.9	660.1	660.3	0.2	0.2
line	2233.5	2233.7	660.3	660.5	0.2	0.2
line	2233.3	2233.5	660.5	660.6	0.2	0.2
line	2233.1	2233.3	660.6	660.8	0.2	0.1
line	2232.8	2233.1	660.8	660.8	0.3	0.1
line	2232.6	2232.7	660.1	660.1	0.1	0.0
line	2232.4	2232.6	660.1	660.1	0.1	0.0
line	2232.3	2232.4	660.0	660.1	0.1	0.0
line	2232.2	2232.3	660.0	660.0	0.1	0.1
line	2232.1	2232.2	659.9	660.0	0.1	0.1
line	2232.0	2232.1	659.8	659.9	0.1	0.1
line	2231.9	2232.0	659.7	659.8	0.1	0.1
line	2231.9	2231.9	659.6	659.7	0.1	0.1
line	2231.8	2231.9	659.5	659.6	0.0	0.1
line	2231.8	2231.8	659.3	659.5	0.0	0.1
line	2231.8	2231.8	659.2	659.3	0.0	0.1
line	2231.8	2231.9	659.1	659.2	0.0	0.1
line	2231.9	2231.9	659.0	659.1	0.1	0.1
line	2231.9	2232.0	658.9	659.0	0.1	0.1
line	2232.0	2232.1	658.8	658.9	0.1	0.1
line	2232.1	2232.2	658.7	658.8	0.1	0.1
line	2232.2	2232.3	658.6	658.7	0.1	0.1
line	2232.3	2232.4	658.6	658.6	0.1	0.0
line	2232.4	2232.6	658.6	658.6	0.1	0.0
line	2232.6	2232.7	658.6	658.6	0.1	0.0
line	2232.7	2232.8	658.6	658.6	0.1	0.0
line	2232.8	2233.0	658.6	658.7	0.1	0.1
line	2233.0	2233.1	658.7	658.8	0.1	0.1
line	2233.1	2233.2	658.8	658.9	0.1	0.1
line	2233.2	2233.2	658.9	659.0	0.1	0.1
line	2233.2	2233.3	659.0	659.1	0.1	0.1
line	2233.3	2233.3	659.1	659.2	0.0	0.1
line	2233.3	2233.3	659.2	659.3	0.0	0.1
line	2233.3	2233.3	659.3	659.5	0.0	0.1
line	2233.3	2233.3	659.5	659.6	0.0	0.1
line	2233.2	2233.3	659.6	659.7	0.1	0.1
line	2233.2	2233.2	659.7	659.8	0.1	0.1
line	2233.1	2233.2	659.8	659.9	0.1	0.1
line	2233.0	2233.1	659.9	660.0	0.1	0.1
line	2232.8	2233.0	660.0	660.0	0.1	0.1
line	2232.7	2232.8	660.0	660.1	0.1	0.0
line	2232.1	2232.2	624.8	624.8	0.1	0.0
line	2231.8	2232.1	624.6	624.8	0.2	0.1
line	2231.6	2231.8	624.5	624.6	0.2	0.2
line	2231.4	2231.6	624.3	624.5	0.2	0.2
line	2231.3	2231.4	624.1	624.3	0.2	0.2
line	2231.2	2231.3	623.9	624.1	0.1	0.2
line	2231.1	2231.2	623.6	623.9	0.1	0.3
line	2231.1	2231.1	623.3	623.6	0.0	0.3
line	2231.1	2231.1	623.1	623.3	0.0	0.3
line	2231.1	2231.2	622.8	623.1	0.1	0.3
line	2231.2	2231.3	622.6	622.8	0.1	0.2
line	2231.3	2231.4	622.4	622.6	0.2	0.2
line	2231.4	2231.6	622.2	622.4	0.2	0.2
line	2231.6	2231.8	622.0	622.2	0.2	0.2
line	2231.8	2232.1	621.9	622.0	0.2	0.1
line	2232.1	2232.3	621.9	621.9	0.3	0.1
line	2232.3	2232.6	621.8	621.9	0.3	0.0
line	2232.6	2232.8	621.8	621.9	0.3	0.0
line	2232.8	2233.1	621.9	621.9	0.3	0.1
line	2233.1	2233.3	621.9	622.0	0.2	0.1
line	2233.3	2233.5	622.0	622.2	0.2	0.2
line	2233.5	2233.7	622.2	622.4	0.2	0.2
line	2233.7	2233.9	622.4	622.6	0.2	0.2
line	2233.9	2234.0	622.6	622.8	0.1	0.2
line	2234.0	2234.1	622.8	623.1	0.1	0.3
line	2234.1	2234.1	623.1	623.3	0.0	0.3
line	2234.1	2234.1	623.3	623.6	0.0	0.3
line	2234.0	2234.1	623.6	623.9	0.1	0.3
line	2233.9	2234.0	623.9	624.1	0.1	0.2
line	2233.7	2233.9	624.1	624.3	0.2	0.2
line	2233.5	2233.7	624.3	624.5	0.2	0.2
line	2233.3	2233.5	624.5	624.6	0.2	0.2
line	2233.1	2233.3	624.6	624.8	0.2	0.1
line	2233.0	2233.1	624.8	624.8	0.1	0.0
line	2232.6	2232.7	624.1	624.1	0.1	0.0
line	2232.4	2232.6	624.1	624.1	0.1	0.0
line	2232.3	2232.4	624.0	624.1	0.1	0.0
line	2232.2	2232.3	624.0	624.0	0.1	0.1
line	2232.1	2232.2	623.9	624.0	0.1	0.1
line	2232.0	2232.1	623.8	623.9	0.1	0.1
line	2231.9	2232.0	623.7	623.8	0.1	0.1
line	2231.9	2231.9	623.6	623.7	0.1	0.1
line	2231.8	2231.9	623.5	623.6	0.0	0.1
line	2231.8	2231.8	623.3	623.5	0.0	0.1
line	2231.8	2231.8	623.2	623.3	0.0	0.1
line	2231.8	2231.9	623.1	623.2	0.0	0.1
line	2231.9	2231.9	623.0	623.1	0.1	0.1
line	2231.9	2232.0	622.9	623.0	0.1	0.1
line	2232.0	2232.1	622.8	622.9	0.1	0.1
line	2232.1	2232.2	622.7	622.8	0.1	0.1
line	2232.2	2232.3	622.6	622.7	0.1	0.1
line	2232.3	2232.4	622.6	622.6	0.1	0.0
line	2232.4	2232.6	622.6	622.6	0.1	0.0
line	2232.6	2232.7	622.6	622.6	0.1	0.0
line	2232.7	2232.8	622.6	622.6	0.1	0.0
line	2232.8	2233.0	622.6	622.7	0.1	0.1
line	2233.0	2233.1	622.7	622.8	0.1	0.1
line	2233.1	2233.2	622.8	622.9	0.1	0.1
line	2233.2	2233.2	622.9	623.0	0.1	0.1
line	2233.2	2233.3	623.0	623.1	0.1	0.1
line	2233.3	2233.3	623.1	623.2	0.0	0.1
line	2233.3	2233.3	623.2	623.3	0.0	0.1
line	2233.3	2233.3	623.3	623.5	0.0	0.1
line	2233.3	2233.3	623.5	623.6	0.0	0.1
line	2233.2	2233.3	623.6	623.7	0.1	0.1
line	2233.2	2233.2	623.7	623.8	0.1	0.1
line	2233.1	2233.2	623.8	623.9	0.1	0.1
line	2233.0	2233.1	623.9	624.0	0.1	0.1
line	2232.8	2233.0	624.0	624.0	0.1	0.1
line	2232.7	2232.8	624.0	624.1	0.1	0.0
line	2232.2	2232.2	624.0	652.6	0.0	28.6
line	2232.2	2232.2	654.1	658.7	0.0	4.6
line	2233.0	2233.0	624.0	652.6	0.0	28.6
line	2233.0	2233.0	654.1	658.7	0.0	4.6
line	2237.9	2237.9	652.6	652.6	0.0	0.0
line	2237.9	2237.9	652.6	652.6	0.0	0.0
line	2237.9	2237.9	652.6	652.7	0.0	0.1
line	2237.9	2237.9	652.7	652.8	0.0	0.1
line	2237.9	2237.9	652.8	652.9	0.0	0.1
line	2237.9	2237.9	652.9	653.0	0.0	0.1
line	2237.9	2237.9	653.0	653.1	0.0	0.1
line	2237.9	2237.9	653.1	653.2	0.0	0.1
line	2237.9	2237.9	653.2	653.3	0.0	0.1
line	2237.9	2237.9	653.3	653.5	0.0	0.1
line	2237.9	2237.9	653.5	653.6	0.0	0.1
line	2237.9	2237.9	653.6	653.7	0.0	0.1
line	2237.9	2237.9	653.7	653.8	0.0	0.1
line	2237.9	2237.9	653.8	653.9	0.0	0.1
line	2237.9	2237.9	653.9	654.0	0.0	0.1
line	2237.9	2237.9	654.0	654.0	0.0	0.1
line	2237.9	2237.9	654.0	654.1	0.0	0.0
line	2237.9	2237.9	654.1	654.1	0.0	0.0
line	2230.4	2230.4	652.6	652.6	0.0	0.0
line	2230.4	2230.4	652.6	652.6	0.0	0.0
line	2230.4	2230.4	652.6	652.7	0.0	0.1
line	2230.4	2230.4	652.7	652.8	0.0	0.1
line	2230.4	2230.4	652.8	652.9	0.0	0.1
line	2230.4	2230.4	652.9	653.0	0.0	0.1
line	2230.4	2230.4	653.0	653.1	0.0	0.1
line	2230.4	2230.4	653.1	653.2	0.0	0.1
line	2230.4	2230.4	653.2	653.3	0.0	0.1
line	2230.4	2230.4	653.3	653.5	0.0	0.1
line	2230.4	2230.4	653.5	653.6	0.0	0.1
line	2230.4	2230.4	653.6	653.7	0.0	0.1
line	2230.4	2230.4	653.7	653.8	0.0	0.1
line	2230.4	2230.4	653.8	653.9	0.0	0.1
line	2230.4	2230.4	653.9	654.0	0.0	0.1
line	2230.4	2230.4	654.0	654.0	0.0	0.1
line	2230.4	2230.4	654.0	654.1	0.0	0.0
line	2230.4	2230.4	654.1	654.1	0.0	0.0
line	2237.2	2237.9	652.6	652.6	0.8	0.0
line	2233.0	2234.2	652.6	652.6	1.2	0.0
line	2230.4	2232.2	652.6	652.6	1.8	0.0
line	2237.2	2237.9	654.1	654.1	0.8	0.0
line	2233.0	2234.2	654.1	654.1	1.2	0.0
line	2230.4	2232.2	654.1	654.1	1.8	0.0
line	2234.2	2237.2	654.2	654.2	3.0	0.0
line	2236.4	2236.4	652.0	652.2	0.0	0.2
line	2236.4	2237.2	652.2	652.5	0.7	0.3
line	2237.2	2237.2	652.5	652.6	0.0	0.1
line	2237.2	2237.2	652.6	653.5	0.0	0.9
line	2234.2	2237.2	653.5	653.5	3.0	0.0
line	2234.2	2234.2	652.6	653.5	0.0	0.9
line	2234.2	2234.2	652.5	652.6	0.0	0.1
line	2234.2	2234.9	652.2	652.5	0.8	0.3
line	2234.9	2234.9	652.0	652.2	0.0	0.2
line	2237.2	2237.2	653.5	654.2	0.0	0.7
line	2234.2	2234.2	653.5	654.2	0.0	0.7
line	2234.9	2236.4	652.0	652.0	1.5	0.0
line	2223.7	2223.8	639.1	639.1	0.1	0.0
line	2223.5	2223.7	639.1	639.1	0.1	0.0
line	2223.4	2223.5	639.0	639.1	0.1	0.0
line	2223.3	2223.4	639.0	639.0	0.1	0.1
line	2223.2	2223.3	638.9	639.0	0.1	0.1
line	2223.1	2223.2	638.8	638.9	0.1	0.1
line	2223.0	2223.1	638.7	638.8	0.1	0.1
line	2223.0	2223.0	638.6	638.7	0.1	0.1
line	2222.9	2223.0	638.5	638.6	0.0	0.1
line	2222.9	2222.9	638.3	638.5	0.0	0.1
line	2222.9	2222.9	638.2	638.3	0.0	0.1
line	2222.9	2223.0	638.1	638.2	0.0	0.1
line	2223.0	2223.0	638.0	638.1	0.1	0.1
line	2223.0	2223.1	637.9	638.0	0.1	0.1
line	2223.1	2223.2	637.8	637.9	0.1	0.1
line	2223.2	2223.3	637.7	637.8	0.1	0.1
line	2223.3	2223.4	637.6	637.7	0.1	0.1
line	2223.4	2223.5	637.6	637.6	0.1	0.0
line	2223.5	2223.7	637.6	637.6	0.1	0.0
line	2223.7	2223.8	637.6	637.6	0.1	0.0
line	2223.8	2223.9	637.6	637.6	0.1	0.0
line	2223.9	2224.0	637.6	637.7	0.1	0.1
line	2224.0	2224.2	637.7	637.8	0.1	0.1
line	2224.2	2224.2	637.8	637.9	0.1	0.1
line	2224.2	2224.3	637.9	638.0	0.1	0.1
line	2224.3	2224.4	638.0	638.1	0.1	0.1
line	2224.4	2224.4	638.1	638.2	0.0	0.1
line	2224.4	2224.4	638.2	638.3	0.0	0.1
line	2224.4	2224.4	638.3	638.5	0.0	0.1
line	2224.4	2224.4	638.5	638.6	0.0	0.1
line	2224.3	2224.4	638.6	638.7	0.1	0.1
line	2224.2	2224.3	638.7	638.8	0.1	0.1
line	2224.2	2224.2	638.8	638.9	0.1	0.1
line	2224.0	2224.2	638.9	639.0	0.1	0.1
line	2223.9	2224.0	639.0	639.0	0.1	0.1
line	2223.8	2223.9	639.0	639.1	0.1	0.0
line	2219.8	2223.2	638.9	665.8	3.4	26.9
line	2220.6	2224.0	639.0	666.0	3.4	27.0
line	2219.8	2219.8	665.8	665.8	0.0	0.0
line	2219.8	2219.9	665.8	665.8	0.0	0.0
line	2219.9	2219.9	665.8	665.8	0.0	0.0
line	2219.9	2219.9	665.8	665.8	0.0	0.0
line	2219.9	2220.0	665.8	665.9	0.0	0.0
line	2220.0	2220.0	665.9	665.9	0.0	0.0
line	2220.0	2220.0	665.9	665.9	0.1	0.0
line	2220.0	2220.1	665.9	665.9	0.1	0.0
line	2220.1	2220.2	665.9	665.9	0.1	0.0
line	2220.2	2220.2	665.9	665.9	0.1	0.0
line	2220.2	2220.3	665.9	665.9	0.1	0.0
line	2220.3	2220.3	665.9	665.9	0.1	0.0
line	2220.3	2220.4	665.9	666.0	0.1	0.0
line	2220.4	2220.4	666.0	666.0	0.0	0.0
line	2220.4	2220.5	666.0	666.0	0.0	0.0
line	2220.5	2220.5	666.0	666.0	0.0	0.0
line	2220.5	2220.5	666.0	666.0	0.0	0.0
line	2220.5	2220.6	666.0	666.0	0.0	0.0
line	2220.6	2220.6	666.0	666.0	0.0	0.0
line	2220.6	2220.6	666.0	666.0	0.0	0.0
line	2219.2	2220.6	666.0	673.1	1.3	7.1
line	2218.5	2219.8	665.8	673.0	1.3	7.2
line	2218.5	2218.5	673.0	673.0	0.0	0.0
line	2218.5	2218.5	673.0	673.0	0.0	0.0
line	2218.5	2218.5	673.0	673.0	0.0	0.0
line	2218.5	2218.6	673.0	673.0	0.0	0.0
line	2218.6	2218.6	673.0	673.0	0.0	0.0
line	2218.6	2218.7	673.0	673.0	0.0	0.0
line	2218.7	2218.7	673.0	673.0	0.1	0.0
line	2218.7	2218.8	673.0	673.0	0.1	0.0
line	2218.8	2218.8	673.0	673.0	0.1	0.0
line	2218.8	2218.9	673.0	673.0	0.1	0.0
line	2218.9	2218.9	673.0	673.0	0.1	0.0
line	2218.9	2219.0	673.0	673.0	0.1	0.0
line	2219.0	2219.0	673.0	673.0	0.1	0.0
line	2219.0	2219.1	673.0	673.1	0.1	0.0
line	2219.1	2219.1	673.1	673.1	0.0	0.0
line	2219.1	2219.2	673.1	673.1	0.0	0.0
line	2219.2	2219.2	673.1	673.1	0.0	0.0
line	2219.2	2219.2	673.1	673.1	0.0	0.0
line	2219.2	2219.2	673.1	673.1	0.0	0.0
line	2219.2	2219.2	673.1	673.1	0.0	0.0
line	2219.2	2219.2	673.1	675.0	0.1	1.9
line	2219.2	2219.4	675.0	676.9	0.2	1.9
line	2219.4	2219.9	676.9	678.7	0.5	1.8
line	2218.4	2218.5	673.0	675.0	0.1	2.0
line	2218.4	2218.6	675.0	677.0	0.2	2.0
line	2218.6	2219.2	677.0	679.0	0.6	2.0
line	2219.2	2219.2	679.0	679.0	0.0	0.0
line	2219.2	2219.2	679.0	679.0	0.0	0.0
line	2219.2	2219.2	679.0	679.0	0.0	0.0
line	2219.2	2219.3	678.9	679.0	0.0	0.0
line	2219.3	2219.3	678.9	678.9	0.0	0.0
line	2219.3	2219.3	678.9	678.9	0.0	0.0
line	2219.3	2219.4	678.9	678.9	0.0	0.0
line	2219.4	2219.4	678.9	678.9	0.1	0.0
line	2219.4	2219.5	678.9	678.9	0.1	0.0
line	2219.5	2219.6	678.8	678.9	0.1	0.0
line	2219.6	2219.6	678.8	678.8	0.1	0.0
line	2219.6	2219.7	678.8	678.8	0.1	0.0
line	2219.7	2219.7	678.8	678.8	0.1	0.0
line	2219.7	2219.8	678.8	678.8	0.0	0.0
line	2219.8	2219.8	678.7	678.8	0.0	0.0
line	2219.8	2219.8	678.7	678.7	0.0	0.0
line	2219.8	2219.9	678.7	678.7	0.0	0.0
line	2219.9	2219.9	678.7	678.7	0.0	0.0
line	2219.9	2219.9	678.7	678.7	0.0	0.0
line	2219.9	2219.9	678.7	678.7	0.0	0.0
line	2219.9	2220.4	678.7	679.8	0.5	1.0
line	2220.4	2221.0	679.8	680.7	0.6	1.0
line	2221.0	2221.8	680.7	681.5	0.8	0.8
line	2221.8	2222.7	681.5	682.3	0.9	0.7
line	2222.7	2223.7	682.3	682.8	1.0	0.6
line	2223.7	2224.8	682.8	683.2	1.1	0.4
line	2224.8	2225.9	683.2	683.4	1.1	0.2
line	2225.9	2227.1	683.4	683.5	1.1	0.0
line	2227.1	2228.2	683.3	683.5	1.1	0.1
line	2219.2	2219.7	679.0	680.1	0.5	1.2
line	2219.7	2220.4	680.1	681.2	0.7	1.1
line	2220.4	2221.3	681.2	682.1	0.9	0.9
line	2221.3	2222.3	682.1	682.9	1.0	0.8
line	2222.3	2223.4	682.9	683.5	1.1	0.6
line	2223.4	2224.6	683.5	683.9	1.2	0.4
line	2224.6	2225.8	683.9	684.2	1.2	0.2
line	2225.8	2227.1	684.2	684.2	1.3	0.0
line	2227.1	2228.4	684.1	684.2	1.3	0.2
line	2228.4	2228.4	684.1	684.1	0.0	0.0
line	2228.4	2228.4	684.0	684.1	0.0	0.0
line	2228.4	2228.4	684.0	684.0	0.0	0.0
line	2228.4	2228.4	684.0	684.0	0.0	0.0
line	2228.4	2228.4	684.0	684.0	0.0	0.0
line	2228.3	2228.4	683.9	684.0	0.0	0.0
line	2228.3	2228.3	683.9	683.9	0.0	0.0
line	2228.3	2228.3	683.8	683.9	0.0	0.1
line	2228.3	2228.3	683.8	683.8	0.0	0.1
line	2228.3	2228.3	683.7	683.8	0.0	0.1
line	2228.3	2228.3	683.6	683.7	0.0	0.1
line	2228.3	2228.3	683.6	683.6	0.0	0.1
line	2228.3	2228.3	683.5	683.6	0.0	0.1
line	2228.3	2228.3	683.5	683.5	0.0	0.1
line	2228.2	2228.3	683.4	683.5	0.0	0.0
line	2228.2	2228.2	683.4	683.4	0.0	0.0
line	2228.2	2228.2	683.4	683.4	0.0	0.0
line	2228.2	2228.2	683.3	683.4	0.0	0.0
line	2228.2	2228.2	683.3	683.3	0.0	0.0
line	2228.2	2228.2	683.3	683.3	0.0	0.0
line	2213.2	2250.3	687.5	687.5	37.1	0.0
line	2213.2	2213.2	687.4	687.5	0.0	0.0
line	2213.2	2213.2	687.3	687.4	0.0	0.1
line	2213.2	2213.2	687.1	687.3	0.0	0.2
line	2213.2	2213.2	686.9	687.1	0.0	0.2
line	2213.2	2213.2	686.6	686.9	0.0	0.3
line	2213.2	2213.2	686.3	686.6	0.0	0.3
line	2213.2	2213.2	686.1	686.3	0.0	0.3
line	2213.2	2213.2	685.8	686.1	0.0	0.3
line	2213.2	2213.2	685.5	685.8	0.0	0.2
line	2213.2	2213.2	685.4	685.5	0.0	0.2
line	2213.2	2213.2	685.3	685.4	0.0	0.1
line	2213.2	2213.2	685.2	685.3	0.0	0.0
line	2213.2	2250.3	685.2	685.2	37.1	0.0
line	2256.3	2256.4	687.1	687.1	0.2	0.0
line	2256.4	2256.6	687.0	687.1	0.2	0.1
line	2256.6	2256.8	686.9	687.0	0.2	0.1
line	2256.8	2256.9	686.7	686.9	0.1	0.2
line	2256.9	2257.0	686.5	686.7	0.1	0.2
line	2257.0	2257.0	686.3	686.5	0.0	0.2
line	2257.0	2257.0	686.1	686.3	0.0	0.2
line	2256.9	2257.0	686.0	686.1	0.1	0.2
line	2256.8	2256.9	685.8	686.0	0.1	0.2
line	2256.6	2256.8	685.7	685.8	0.2	0.1
line	2256.4	2256.6	685.6	685.7	0.2	0.1
line	2256.3	2256.4	685.6	685.6	0.2	0.0
line	2256.1	2256.3	685.2	685.2	0.2	0.0
line	2256.1	2256.3	687.5	687.5	0.2	0.0
line	2255.5	2256.1	685.2	685.2	0.6	0.0
line	2255.5	2256.1	687.5	687.5	0.6	0.0
line	2254.5	2255.5	685.2	685.2	1.0	0.0
line	2254.5	2255.5	687.5	687.5	1.0	0.0
line	2253.3	2254.5	685.2	685.2	1.2	0.0
line	2253.3	2254.5	687.5	687.5	1.2	0.0
line	2251.8	2253.3	685.2	685.2	1.4	0.0
line	2251.8	2253.3	687.5	687.5	1.4	0.0
line	2250.3	2250.3	686.3	686.6	0.0	0.3
line	2250.3	2250.3	686.1	686.3	0.0	0.3
line	2250.3	2250.3	685.8	686.1	0.0	0.3
line	2250.3	2250.3	685.5	685.8	0.0	0.2
line	2250.3	2250.3	685.4	685.5	0.0	0.2
line	2250.3	2250.3	685.3	685.4	0.0	0.1
line	2250.3	2251.8	685.2	685.2	1.6	0.0
line	2250.3	2250.3	685.2	685.3	0.0	0.0
line	2250.3	2251.8	687.5	687.5	1.6	0.0
line	2250.3	2250.3	687.4	687.5	0.0	0.0
line	2250.3	2250.3	687.3	687.4	0.0	0.1
line	2250.3	2250.3	687.1	687.3	0.0	0.2
line	2250.3	2250.3	686.9	687.1	0.0	0.2
line	2250.3	2250.3	686.6	686.9	0.0	0.3
line	2253.3	2259.7	609.8	609.8	6.4	0.0
line	2253.3	2253.3	727.1	728.3	0.0	1.3
line	2253.3	2253.3	687.5	726.8	0.0	39.4
line	2253.3	2253.3	609.8	685.2	0.0	75.4
line	2202.7	2253.3	726.8	726.8	50.6	0.0
line	2249.4	2257.6	726.9	727.2	8.2	0.3
line	2248.4	2257.5	726.9	727.2	9.0	0.3
line	2202.7	2219.1	726.8	727.2	16.4	0.4
line	2202.7	2218.3	726.8	727.2	15.7	0.4
line	2202.7	2217.2	726.8	727.2	14.6	0.4
line	2247.7	2257.4	726.9	727.2	9.7	0.3
line	2249.0	2257.5	726.9	727.2	8.6	0.3
line	2249.9	2257.7	726.9	727.2	7.8	0.3
line	2202.7	2216.6	726.8	727.2	14.0	0.3
line	2202.7	2217.7	726.8	727.2	15.1	0.4
line	2202.7	2202.7	609.8	726.8	0.0	117.0
line	2202.7	2253.3	609.8	609.8	50.6	0.0
line	2249.4	2249.9	727.2	727.2	0.5	0.0
line	2249.0	2249.4	727.2	727.2	0.4	0.0
line	2248.4	2249.0	727.2	727.2	0.6	0.0
line	2247.7	2248.4	727.2	727.2	0.7	0.0
line	2219.1	2247.7	727.2	727.2	28.6	0.0
line	2218.3	2219.1	727.2	727.2	0.8	0.0
line	2217.7	2218.3	727.2	727.2	0.6	0.0
line	2217.2	2217.7	727.2	727.2	0.5	0.0
line	2216.6	2217.2	727.2	727.2	0.6	0.0
line	2249.9	2259.7	726.8	727.2	9.8	0.3
line	2202.7	2216.6	726.8	727.2	14.0	0.3
line	2202.7	2202.7	726.8	728.3	0.0	1.5
line	2259.7	2259.7	726.8	728.3	0.0	1.5
line	2202.7	2259.7	728.3	728.3	57.0	0.0
line	2259.7	2261.2	728.3	728.3	1.5	0.0
line	2261.2	2261.2	609.8	728.3	0.0	118.5
line	2259.7	2261.2	609.8	609.8	1.5	0.0
line	2259.7	2259.7	609.8	728.3	0.0	118.5
line	2256.3	2256.6	687.4	687.5	0.3	0.0
line	2256.6	2256.9	687.3	687.4	0.3	0.1
line	2256.9	2257.1	687.1	687.3	0.2	0.2
line	2257.1	2257.3	686.9	687.1	0.2	0.2
line	2257.3	2257.4	686.6	686.9	0.1	0.3
line	2257.4	2257.4	686.3	686.6	0.0	0.3
line	2257.4	2257.4	686.1	686.3	0.0	0.3
line	2257.3	2257.4	685.8	686.1	0.1	0.3
line	2257.1	2257.3	685.5	685.8	0.2	0.2
line	2256.9	2257.1	685.4	685.5	0.2	0.2
line	2256.6	2256.9	685.3	685.4	0.3	0.1
line	2256.3	2256.6	685.2	685.3	0.3	0.0
line	2256.0	2256.3	685.2	685.3	0.3	0.0
line	2255.7	2256.0	685.3	685.4	0.3	0.1
line	2255.5	2255.7	685.4	685.5	0.2	0.2
line	2255.3	2255.5	685.5	685.8	0.2	0.2
line	2255.2	2255.3	685.8	686.1	0.1	0.3
line	2255.2	2255.2	686.1	686.3	0.0	0.3
line	2255.2	2255.2	686.3	686.6	0.0	0.3
line	2255.2	2255.3	686.6	686.9	0.1	0.3
line	2255.3	2255.5	686.9	687.1	0.2	0.2
line	2255.5	2255.7	687.1	687.3	0.2	0.2
line	2255.7	2256.0	687.3	687.4	0.3	0.1
line	2256.0	2256.3	687.4	687.5	0.3	0.0
line	2255.9	2256.1	687.0	687.1	0.2	0.1
line	2255.8	2255.9	686.9	687.0	0.2	0.1
line	2255.6	2255.8	686.7	686.9	0.1	0.2
line	2255.6	2255.6	686.5	686.7	0.1	0.2
line	2255.5	2255.6	686.3	686.5	0.0	0.2
line	2255.5	2255.6	686.1	686.3	0.0	0.2
line	2255.6	2255.6	686.0	686.1	0.1	0.2
line	2255.6	2255.8	685.8	686.0	0.1	0.2
line	2255.8	2255.9	685.7	685.8	0.2	0.1
line	2255.9	2256.1	685.6	685.7	0.2	0.1
line	2256.1	2256.3	685.6	685.6	0.2	0.0
line	2256.3	2256.5	685.6	685.6	0.2	0.0
line	2256.5	2256.7	685.6	685.7	0.2	0.1
line	2256.7	2256.8	685.7	685.8	0.2	0.1
line	2256.8	2256.9	685.8	686.0	0.1	0.2
line	2256.9	2257.0	686.0	686.1	0.1	0.2
line	2257.0	2257.0	686.1	686.3	0.0	0.2
line	2257.0	2257.0	686.3	686.5	0.0	0.2
line	2256.9	2257.0	686.5	686.7	0.1	0.2
line	2256.8	2256.9	686.7	686.9	0.1	0.2
line	2256.7	2256.8	686.9	687.0	0.2	0.1
line	2256.5	2256.7	687.0	687.1	0.2	0.1
line	2256.3	2256.5	687.1	687.1	0.2	0.0
line	2256.1	2256.3	687.1	687.1	0.2	0.0
line	2178.7	2261.2	566.3	566.3	82.5	0.0
line	2178.7	2202.7	728.3	728.3	24.0	0.0
line	2177.2	2178.7	728.3	728.3	1.5	0.0
line	2177.2	2178.7	566.3	566.3	1.5	0.0
line	2177.2	2177.2	566.3	728.3	0.0	162.0
line	2117.9	2123.2	741.0	741.0	5.2	0.0
line	2123.2	2159.2	741.0	741.0	36.0	0.0
line	2119.7	2126.7	737.5	744.5	7.0	7.0
line	2155.7	2162.7	737.5	744.5	7.0	7.0
line	2159.2	2164.4	741.0	741.0	5.2	0.0
line	2123.2	2123.2	730.6	747.6	0.0	17.0
line	2159.2	2159.2	730.6	747.6	0.0	17.0
line	2231.7	2245.1	735.7	735.7	13.4	0.0
line	2245.1	2245.1	735.7	746.7	0.0	11.0
line	2231.7	2245.1	746.7	746.7	13.4	0.0
line	2231.7	2231.7	735.7	746.7	0.0	11.0
line	2227.4	2227.4	715.8	741.2	0.0	25.3
line	2227.4	2231.7	741.2	741.2	4.3	0.0
line	2140.7	2155.9	585.6	585.6	15.2	0.0
line	2155.9	2155.9	585.6	596.6	0.0	11.0
line	2140.7	2155.9	596.6	596.6	15.2	0.0
line	2140.7	2140.7	585.6	596.6	0.0	11.0
line	2136.4	2136.4	591.1	616.3	0.0	25.2
line	2136.4	2140.7	591.1	591.1	4.3	0.0
line	1341.1	1341.1	728.3	728.3	0.0	0.0
line	1341.1	1341.1	566.3	728.3	0.0	162.0
line	1341.1	1341.1	566.3	566.3	0.0	0.0
line	1341.1	1341.1	566.3	728.3	0.0	162.0
line	1573.7	1573.7	566.3	566.3	0.0	0.0
line	1573.7	1573.7	566.3	728.3	0.0	162.0
line	1573.7	1573.7	728.3	728.3	0.0	0.0
line	1573.7	1573.7	566.3	728.3	0.0	162.0
line	1341.1	1573.7	566.3	566.3	232.6	0.0
line	1341.1	1537.7	728.3	728.3	196.6	0.0
line	1572.9	1573.7	728.3	728.3	0.8	0.0
line	1573.7	1573.7	605.8	728.3	0.0	122.6
line	1572.9	1572.9	605.8	728.3	0.0	122.6
line	1573.7	1573.7	604.6	605.8	0.0	1.2
line	1572.9	1573.7	604.6	604.6	0.8	0.0
line	1572.9	1572.9	604.6	605.8	0.0	1.2
