x0	x1	top	bottom	text
2489.14	2496.07	699.83	709.43	D
2496.02	2502.42	699.83	709.43	A
2502.36	2505.03	699.83	709.43	 
2504.68	2511.61	699.83	709.43	R
2511.56	2517.96	699.83	709.43	E
2517.9	2523.77	699.83	709.43	F
2523.71	2530.64	699.83	709.43	R
2530.59	2533.26	699.83	709.43	I
2533.2	2540.67	699.83	709.43	G
2540.61	2547.02	699.83	709.43	E
2546.96	2553.89	699.83	709.43	R
2553.83	2560.24	699.83	709.43	A
2560.18	2566.05	699.83	709.43	T
2565.99	2573.46	699.83	709.43	O
2573.4	2580.33	699.83	709.43	R
2580.28	2582.95	699.83	709.43	 
2582.83	2591.89	699.83	709.43	W
2591.83	2594.5	699.83	709.43	I
2594.44	2600.31	699.83	709.43	T
2600.25	2607.18	699.83	709.43	H
2607.13	2609.8	699.83	709.43	 
2609.96	2615.83	699.83	709.43	T
2615.77	2623.24	699.83	709.43	O
2623.18	2629.59	699.83	709.43	P
2629.53	2632.2	699.83	709.43	 
2632.11	2637.97	699.83	709.43	F
2637.91	2644.85	699.83	709.43	R
2644.79	2651.19	699.83	709.43	E
2651.14	2657.54	699.83	709.43	E
2657.48	2663.35	699.83	709.43	Z
2663.29	2669.7	699.83	709.43	E
2669.64	2676.57	699.83	709.43	R
2379.15	2385.55	712.48	722.08	E
2385.55	2390.88	712.48	722.08	4
2390.86	2393.52	712.48	722.08	 
2415.15	2422.08	712.48	722.08	U
2422.04	2428.97	712.48	722.08	N
2428.94	2435.87	712.48	722.08	D
2435.83	2442.23	712.48	722.08	E
2442.2	2449.13	712.48	722.08	R
2449.09	2451.76	712.48	722.08	 
2451.88	2458.81	712.48	722.08	C
2458.78	2466.25	712.48	722.08	O
2466.21	2473.14	712.48	722.08	U
2473.1	2480.03	712.48	722.08	N
2480.0	2485.86	712.48	722.08	T
2485.83	2492.23	712.48	722.08	E
2492.19	2499.13	712.48	722.08	R
2499.09	2501.76	712.48	722.08	 
2502.06	2508.99	712.48	722.08	R
2508.95	2515.36	712.48	722.08	E
2515.32	2521.18	712.48	722.08	F
2521.15	2528.08	712.48	722.08	R
2528.04	2530.71	712.48	722.08	I
2530.68	2538.14	712.48	722.08	G
2538.11	2544.51	712.48	722.08	E
2544.48	2551.41	712.48	722.08	R
2551.37	2557.77	712.48	722.08	A
2557.74	2563.6	712.48	722.08	T
2563.57	2571.04	712.48	722.08	O
2571.0	2577.93	712.48	722.08	R
2379.15	2385.55	725.13	734.73	E
2385.55	2390.88	725.13	734.73	5
2390.86	2393.52	725.13	734.73	 
2415.15	2423.14	725.13	734.73	M
2423.1	2429.5	725.13	734.73	E
2429.46	2436.39	725.13	734.73	D
2436.35	2439.02	725.13	734.73	 
2439.15	2446.08	725.13	734.73	R
2446.03	2453.5	725.13	734.73	O
2453.46	2460.93	725.13	734.73	O
2460.89	2468.88	725.13	734.73	M
2468.84	2471.51	725.13	734.73	 
2471.72	2478.65	725.13	734.73	R
2478.61	2485.01	725.13	734.73	E
2484.97	2490.84	725.13	734.73	F
2490.79	2497.72	725.13	734.73	R
2497.68	2500.35	725.13	734.73	I
2500.31	2507.78	725.13	734.73	G
2507.73	2514.14	725.13	734.73	E
2514.09	2521.03	725.13	734.73	R
2520.98	2527.39	725.13	734.73	A
2527.34	2533.21	725.13	734.73	T
2533.17	2540.63	725.13	734.73	O
2540.59	2547.52	725.13	734.73	R
2379.15	2385.55	737.78	747.38	E
2385.55	2390.88	737.78	747.38	6
2390.86	2393.52	737.78	747.38	 
2415.15	2421.55	737.78	747.38	S
2421.55	2426.88	737.78	747.38	L
2426.88	2429.55	737.78	747.38	I
2429.55	2436.48	737.78	747.38	D
2436.48	2442.88	737.78	747.38	E
2442.88	2445.55	737.78	747.38	 
2445.55	2448.21	737.78	747.38	I
2448.21	2455.14	737.78	747.38	N
2455.14	2457.81	737.78	747.38	 
2457.83	2464.76	737.78	747.38	R
2464.76	2471.17	737.78	747.38	A
2471.16	2478.09	737.78	747.38	N
2478.09	2485.56	737.78	747.38	G
2485.56	2491.96	737.78	747.38	E
2491.96	2494.63	737.78	747.38	 
2494.63	2503.7	737.78	747.38	W
2503.73	2506.39	737.78	747.38	/
2506.42	2512.28	737.78	747.38	F
2512.28	2519.21	737.78	747.38	R
2519.2	2526.67	737.78	747.38	O
2526.67	2533.6	737.78	747.38	N
2533.59	2539.46	737.78	747.38	T
2539.45	2542.12	737.78	747.38	 
2542.06	2548.99	737.78	747.38	C
2548.99	2556.46	737.78	747.38	O
2556.45	2563.38	737.78	747.38	N
2563.38	2569.25	737.78	747.38	T
2569.24	2576.17	737.78	747.38	R
2576.17	2583.64	737.78	747.38	O
2583.63	2588.97	737.78	747.38	L
2588.96	2595.37	737.78	747.38	S
2379.15	2385.55	750.43	760.03	E
2385.55	2390.88	750.43	760.03	7
2390.86	2393.52	750.43	760.03	 
2415.15	2422.08	750.43	760.03	R
2422.07	2428.48	750.43	760.03	A
2428.47	2435.41	750.43	760.03	N
2435.4	2442.87	750.43	760.03	G
2442.87	2449.27	750.43	760.03	E
2449.27	2451.94	750.43	760.03	 
2451.95	2458.88	750.43	760.03	H
2458.87	2466.34	750.43	760.03	O
2466.34	2473.81	750.43	760.03	O
2473.81	2480.74	750.43	760.03	D
2379.15	2385.55	763.08	772.68	E
2385.55	2390.88	763.08	772.68	8
2390.86	2393.52	763.08	772.68	 
2415.15	2421.55	763.08	772.68	E
2421.49	2428.42	763.08	772.68	N
2428.37	2434.77	763.08	772.68	E
2434.72	2441.65	763.08	772.68	R
2441.59	2449.06	763.08	772.68	G
2449.01	2455.41	763.08	772.68	Y
2455.36	2461.76	763.08	772.68	S
2461.7	2467.57	763.08	772.68	T
2467.51	2473.92	763.08	772.68	A
2473.86	2480.79	763.08	772.68	R
2480.74	2483.41	763.08	772.68	 
2483.31	2490.24	763.08	772.68	D
2490.18	2492.85	763.08	772.68	I
2492.8	2499.2	763.08	772.68	S
2499.14	2506.07	763.08	772.68	H
2506.02	2515.08	763.08	772.68	W
2515.03	2521.43	763.08	772.68	A
2521.38	2527.78	763.08	772.68	S
2527.72	2534.65	763.08	772.68	H
2534.6	2541.0	763.08	772.68	E
2540.95	2547.88	763.08	772.68	R
2379.15	2385.55	775.73	785.33	E
2385.55	2390.88	775.73	785.33	9
2390.86	2393.52	775.73	785.33	 
2415.15	2422.61	775.73	785.33	G
2422.61	2429.02	775.73	785.33	A
2429.02	2435.95	775.73	785.33	R
2435.95	2442.35	775.73	785.33	B
2442.35	2448.75	775.73	785.33	A
2448.75	2456.22	775.73	785.33	G
2456.22	2462.62	775.73	785.33	E
2462.62	2465.29	775.73	785.33	 
2465.32	2472.25	775.73	785.33	D
2472.25	2474.92	775.73	785.33	I
2474.92	2481.32	775.73	785.33	S
2481.32	2487.73	775.73	785.33	P
2487.72	2495.19	775.73	785.33	O
2495.19	2501.6	775.73	785.33	S
2501.59	2508.0	775.73	785.33	A
2508.0	2513.33	775.73	785.33	L
2379.15	2386.08	801.03	810.63	N
2386.1	2393.57	801.03	810.63	O
2393.59	2399.45	801.03	810.63	T
2399.47	2405.88	801.03	810.63	E
2405.9	2408.56	801.03	810.63	:
2408.58	2411.25	801.03	810.63	 
2411.28	2417.68	801.03	810.63	S
2417.68	2424.08	801.03	810.63	E
2424.08	2430.48	801.03	810.63	E
2430.48	2433.14	801.03	810.63	 
2432.65	2439.05	801.03	810.63	A
2439.06	2444.39	801.03	810.63	1
2444.37	2449.7	801.03	810.63	3
2449.68	2452.34	801.03	810.63	.
2452.37	2457.7	801.03	810.63	2
2457.68	2460.35	801.03	810.63	 
2460.37	2466.23	801.03	810.63	F
2466.19	2473.66	801.03	810.63	O
2473.62	2480.55	801.03	810.63	R
2480.51	2483.18	801.03	810.63	 
2483.34	2488.68	801.03	810.63	L
2488.64	2491.31	801.03	810.63	I
2491.27	2497.67	801.03	810.63	S
2497.63	2503.5	801.03	810.63	T
2503.46	2506.13	801.03	810.63	 
2506.19	2513.66	801.03	810.63	O
2513.62	2519.48	801.03	810.63	F
2519.44	2522.11	801.03	810.63	 
2522.25	2528.66	801.03	810.63	B
2528.62	2535.02	801.03	810.63	A
2534.98	2540.85	801.03	810.63	T
2540.81	2547.74	801.03	810.63	H
2547.7	2554.63	801.03	810.63	R
2554.59	2562.06	801.03	810.63	O
2562.02	2569.49	801.03	810.63	O
2569.45	2577.45	801.03	810.63	M
2577.41	2580.07	801.03	810.63	 
2579.79	2586.19	801.03	810.63	&
2586.19	2588.85	801.03	810.63	 
2588.88	2596.87	801.03	810.63	M
2596.87	2599.54	801.03	810.63	I
2599.54	2605.94	801.03	810.63	S
2605.94	2612.88	801.03	810.63	C
2612.88	2615.54	801.03	810.63	.
2615.56	2618.23	801.03	810.63	 
2618.26	2624.66	801.03	810.63	A
2624.66	2631.59	801.03	810.63	C
2631.58	2638.51	801.03	810.63	C
2638.51	2644.91	801.03	810.63	E
2644.91	2651.31	801.03	810.63	S
2651.31	2657.71	801.03	810.63	S
2657.71	2665.18	801.03	810.63	O
2665.18	2672.11	801.03	810.63	R
2672.1	2674.77	801.03	810.63	I
2674.77	2681.17	801.03	810.63	E
2681.17	2687.57	801.03	810.63	S
2111.84	2117.18	1985.28	1994.88	2
2117.16	2122.5	1985.28	1994.88	4
2122.47	2125.88	1985.28	1994.88	""""
2174.84	2180.18	1985.28	1994.88	6
2180.16	2185.5	1985.28	1994.88	0
2185.48	2188.88	1985.28	1994.88	""""
2237.84	2243.18	1985.28	1994.88	2
2243.16	2248.5	1985.28	1994.88	4
2248.48	2251.88	1985.28	1994.88	""""
2112.59	2117.93	1901.79	1911.39	2
2117.91	2123.25	1901.79	1911.39	5
2123.22	2126.63	1901.79	1911.39	""""
2110.57	2118.58	1911.59	1921.19	m
2118.56	2123.9	1911.59	1921.19	a
2123.87	2128.64	1911.59	1921.19	x
2174.84	2180.18	1901.79	1911.39	5
2180.16	2185.5	1901.79	1911.39	8
2185.48	2188.88	1901.79	1911.39	""""
2250.59	2255.93	1901.79	1911.39	4
2255.91	2261.25	1901.79	1911.39	3
2261.23	2264.63	1901.79	1911.39	""""
2102.88	2108.22	1798.33	1807.93	1
2108.2	2113.54	1798.33	1807.93	2
2113.51	2116.92	1798.33	1807.93	""""
2273.81	2279.15	1985.28	1994.88	1
2279.13	2284.47	1985.28	1994.88	2
2284.45	2287.85	1985.28	1994.88	""""
2299.56	2309.16	1952.79	1958.12	3
2299.56	2309.16	1947.47	1952.81	6
2299.56	2309.16	1944.09	1947.49	""""
2074.7	2084.3	1952.79	1958.12	3
2074.7	2084.3	1947.47	1952.81	6
2074.7	2084.3	1944.09	1947.49	""""
2069.8	2079.4	1908.44	1913.77	4
2069.8	2079.4	1905.05	1908.46	""""
2055.89	2065.49	1907.79	1913.12	9
2055.89	2065.49	1902.47	1907.81	6
2055.89	2065.49	1899.09	1902.49	""""
2074.7	2084.3	1867.29	1872.62	4
2074.7	2084.3	1861.97	1867.31	2
2074.7	2084.3	1858.59	1861.99	""""
2326.79	2336.69	1997.59	2011.31	A
1864.99	1870.33	1991.49	2001.09	3
1870.31	1875.65	1991.49	2001.09	3
1875.62	1879.03	1991.49	2001.09	""""
1914.49	1919.83	1991.49	2001.09	3
1919.81	1925.15	1991.49	2001.09	3
1925.12	1928.53	1991.49	2001.09	""""
1957.24	1962.58	1991.49	2001.09	2
1962.56	1967.9	1991.49	2001.09	4
1967.87	1971.28	1991.49	2001.09	""""
2003.33	2012.93	1969.39	1974.72	3
2003.33	2012.93	1964.07	1969.41	6
2003.33	2012.93	1960.69	1964.09	""""
1861.93	1869.93	2009.7	2019.3	M
1869.93	1875.27	2009.7	2019.3	1
1875.25	1880.58	2009.7	2019.3	3
1959.71	1966.12	2009.7	2019.3	E
1966.11	1971.45	2009.7	2019.3	8
1914.46	1922.46	2009.7	2019.3	M
1922.46	1927.8	2009.7	2019.3	1
1927.42	1932.76	2009.7	2019.3	1
1900.64	1907.05	2009.7	2019.3	E
1907.04	1912.38	2009.7	2019.3	9
1889.04	1895.45	1899.3	1908.9	P
1895.44	1900.78	1899.3	1908.9	4
1993.94	2001.94	1942.61	1952.21	M
2001.94	2007.28	1942.61	1952.21	6
2002.42	2012.33	2002.83	2016.55	B
1773.04	1782.95	2005.42	2019.14	C
648.51	653.85	2001.8	2011.4	1
653.83	659.17	2001.8	2011.4	8
659.14	662.55	2001.8	2011.4	""""
686.76	692.1	2001.8	2011.4	3
692.08	697.42	2001.8	2011.4	3
697.39	700.8	2001.8	2011.4	""""
725.01	730.35	2001.8	2011.4	1
730.33	735.67	2001.8	2011.4	8
735.64	739.05	2001.8	2011.4	""""
762.8	772.4	1968.66	1973.99	3
762.8	772.4	1963.34	1968.68	6
762.8	772.4	1959.96	1963.36	""""
757.9	767.5	1923.85	1929.18	4
757.9	767.5	1920.46	1923.87	""""
762.8	772.4	1883.16	1888.49	4
762.8	772.4	1877.84	1883.18	2
762.8	772.4	1874.46	1877.86	""""
595.81	605.41	1869.66	1874.99	2
595.81	605.41	1864.34	1869.68	4
595.81	605.41	1860.96	1864.36	""""
610.26	615.6	1812.43	1822.03	2
615.58	620.92	1812.43	1822.03	7
620.89	624.3	1812.43	1822.03	""""
646.26	651.6	1812.43	1822.03	2
651.58	656.92	1812.43	1822.03	1
656.89	660.3	1812.43	1822.03	""""
686.76	692.1	1812.43	1822.03	3
692.08	697.42	1812.43	1822.03	3
697.39	700.8	1812.43	1822.03	""""
725.01	730.35	1812.43	1822.03	1
730.33	735.67	1812.43	1822.03	8
735.64	739.05	1812.43	1822.03	""""
779.33	788.93	1923.66	1928.99	9
779.33	788.93	1918.34	1923.68	6
779.33	788.93	1914.96	1918.36	""""
683.33	691.33	2016.1	2025.7	M
691.33	696.67	2016.1	2025.7	3
748.34	756.33	2016.1	2025.7	M
756.34	761.67	2016.1	2025.7	1
718.29	726.28	1798.16	1807.76	M
726.29	731.63	1798.16	1807.76	5
610.94	617.35	2016.1	2025.7	E
617.34	622.68	2016.1	2025.7	3
1644.46	1650.87	733.51	743.11	P
1650.86	1656.2	733.51	743.11	1
1688.8	1695.21	733.51	743.11	A
1695.2	1700.54	733.51	743.11	9
1663.6	1670.01	642.03	651.63	E
1670.0	1675.34	642.03	651.63	1
1829.72	1835.06	732.58	742.18	1
1835.04	1840.38	732.58	742.18	2
1840.35	1843.76	732.58	742.18	""""
1862.63	1867.97	732.58	742.18	3
1867.95	1873.29	732.58	742.18	3
1873.26	1876.67	732.58	742.18	""""
1835.88	1842.29	574.27	583.87	E
1842.28	1847.62	574.27	583.87	2
1805.07	1811.48	628.02	637.62	A
1811.47	1816.81	628.02	637.62	6
1803.36	1811.36	693.46	703.06	M
1811.36	1816.7	693.46	703.06	2
1905.06	1913.06	733.51	743.11	M
1913.06	1918.4	733.51	743.11	1
1918.38	1923.71	733.51	743.11	4
1948.38	1954.79	733.51	743.11	P
1954.78	1960.12	733.51	743.11	1
2002.6	2009.01	733.51	743.11	P
2009.0	2014.34	733.51	743.11	6
1908.63	1915.04	647.02	656.62	E
1915.03	1920.37	647.02	656.62	1
1805.07	1811.48	662.95	672.55	P
1811.47	1816.81	662.95	672.55	2
2057.76	2067.67	747.81	761.52	B
2134.16	2139.5	732.06	741.66	2
2139.48	2144.82	732.06	741.66	4
2144.8	2148.2	732.06	741.66	""""
2232.54	2238.95	736.7	746.3	P
2238.94	2244.28	736.7	746.3	6
2141.66	2149.66	586.63	596.23	M
2149.66	2155.0	586.63	596.23	8
2261.17	2271.08	747.81	761.52	A
1548.66	1554.0	733.7	743.3	2
1553.98	1559.32	733.7	743.3	4
1559.29	1562.7	733.7	743.3	""""
1498.39	1507.99	667.01	672.35	8
1498.39	1507.99	661.7	667.04	4
1498.39	1507.99	658.31	661.72	""""
1516.55	1524.55	668.12	677.72	M
1524.55	1529.89	668.12	677.72	8
1323.35	1328.69	1992.38	2001.98	2
1328.67	1334.01	1992.38	2001.98	7
1333.98	1337.39	1992.38	2001.98	""""
1357.1	1362.44	1992.38	2001.98	1
1362.42	1367.76	1992.38	2001.98	8
1367.73	1371.14	1992.38	2001.98	""""
1388.6	1393.94	1992.38	2001.98	2
1393.92	1399.26	1992.38	2001.98	4
1399.23	1402.64	1992.38	2001.98	""""
1420.1	1425.44	1992.38	2001.98	1
1425.42	1430.76	1992.38	2001.98	8
1430.73	1434.14	1992.38	2001.98	""""
1333.56	1343.16	1866.14	1871.47	3
1333.56	1343.16	1860.82	1866.16	0
1333.56	1343.16	1857.44	1860.84	""""
1449.93	1459.53	1960.64	1965.97	3
1449.93	1459.53	1955.32	1960.66	6
1449.93	1459.53	1951.94	1955.34	""""
1446.81	1456.41	1913.63	1918.96	4
1446.81	1456.41	1910.24	1913.65	""""
1449.93	1459.53	1875.14	1880.47	4
1449.93	1459.53	1869.82	1875.16	2
1449.93	1459.53	1866.44	1869.84	""""
1304.31	1310.72	2012.29	2021.89	E
1310.71	1316.05	2012.29	2021.89	3
1284.12	1292.12	1890.22	1899.82	M
1292.12	1297.46	1890.22	1899.82	6
1338.13	1346.13	2012.29	2021.89	M
1346.13	1351.47	2012.29	2021.89	1
1369.02	1375.43	2012.29	2021.89	E
1375.42	1380.76	2012.29	2021.89	6
1401.7	1409.7	2012.29	2021.89	M
1409.7	1415.04	2012.29	2021.89	1
1307.72	1315.72	1822.01	1831.61	M
1315.72	1321.06	1822.01	1831.61	5
1387.85	1394.26	1822.01	1831.61	E
1394.25	1399.59	1822.01	1831.61	7
1449.03	1458.93	2005.42	2019.14	D
2125.44	2130.78	322.24	331.84	3
2130.76	2136.1	322.24	331.84	6
2136.08	2139.48	322.24	331.84	""""
2123.68	2130.09	158.47	168.07	E
2130.08	2135.42	158.47	168.07	2
2074.59	2081.0	209.65	219.25	A
2080.99	2086.33	209.65	219.25	6
2078.09	2084.5	320.66	330.26	P
2084.49	2089.83	320.66	330.26	1
2075.32	2081.73	229.12	238.72	E
2081.72	2087.06	229.12	238.72	1
2123.23	2131.23	283.17	292.77	M
2131.23	2136.57	283.17	292.77	7
2165.61	2175.52	332.01	345.72	A
2174.15	2180.56	1140.6	1150.2	P
2180.55	2185.89	1140.6	1150.2	6
2201.66	2211.57	1151.7	1165.42	A
1670.16	1676.57	978.16	987.76	E
1676.56	1681.9	978.16	987.76	2
1733.61	1740.02	1031.92	1041.52	A
1740.01	1745.35	1031.92	1041.52	6
1626.1	1634.1	1097.36	1106.96	M
1634.1	1639.44	1097.36	1106.96	2
1711.56	1719.56	1137.4	1147.0	M
1719.56	1724.9	1137.4	1147.0	1
1724.88	1730.21	1137.4	1147.0	4
1761.39	1767.8	1137.4	1147.0	P
1767.79	1773.13	1137.4	1147.0	1
1737.9	1744.31	1050.92	1060.52	E
1744.3	1749.64	1050.92	1060.52	1
1614.47	1620.88	1137.4	1147.0	P
1620.87	1626.21	1137.4	1147.0	6
1722.49	1728.9	1062.53	1072.13	P
1728.89	1734.23	1062.53	1072.13	2
1781.6	1791.51	1151.7	1165.42	C
1446.64	1453.05	1137.4	1147.0	P
1453.04	1458.38	1137.4	1147.0	1
1490.98	1497.39	1137.4	1147.0	A
1497.38	1502.72	1137.4	1147.0	9
1465.78	1472.19	1045.93	1055.53	E
1472.18	1477.52	1045.93	1055.53	1
1537.9	1547.81	1151.7	1165.42	D
1872.47	1878.88	1137.4	1147.0	P
1878.87	1884.21	1137.4	1147.0	6
1962.6	1969.01	1067.14	1076.74	P
1969.0	1974.34	1067.14	1076.74	2
1950.3	1960.21	1151.7	1165.42	B
1969.47	1975.88	320.66	330.26	P
1975.87	1981.21	320.66	330.26	6
1837.86	1844.27	320.66	330.26	P
1844.26	1849.6	320.66	330.26	3
2004.99	2014.9	332.01	345.72	B
1729.75	1736.16	320.66	330.26	P
1736.15	1741.49	320.66	330.26	6
1796.57	1806.48	332.01	345.72	C
1496.59	1503.0	320.95	330.55	P
1502.99	1508.33	320.95	330.55	6
1616.59	1623.0	235.89	245.49	A
1622.99	1628.33	235.89	245.49	5
1646.06	1655.97	332.01	345.72	D
2072.45	2080.45	1527.43	1537.03	M
2080.45	2085.79	1527.43	1537.03	1
2085.77	2091.1	1527.43	1537.03	4
2194.4	2200.81	1527.43	1537.03	P
2200.8	2206.14	1527.43	1537.03	6
2218.2	2228.11	1541.73	1555.45	A
1877.03	1882.37	1528.82	1538.42	2
1882.35	1887.69	1528.82	1538.42	4
1887.66	1891.07	1528.82	1538.42	""""
1842.29	1851.89	1460.94	1466.27	8
1842.29	1851.89	1455.62	1460.96	4
1842.29	1851.89	1452.23	1455.64	""""
1965.5	1971.91	1527.43	1537.03	P
1971.9	1977.24	1527.43	1537.03	6
1839.53	1847.53	1490.52	1500.12	M
1847.53	1852.87	1490.52	1500.12	8
2017.35	2027.26	1541.73	1555.45	B
1870.18	1873.92	1545.37	1554.97	*
1873.89	1879.23	1545.37	1554.97	1
1879.21	1884.54	1545.37	1554.97	5
1884.52	1887.93	1545.37	1554.97	""""
1887.92	1890.58	1545.37	1554.97	 
1890.6	1900.35	1545.37	1554.97	@
1900.33	1903.0	1545.37	1554.97	 
1903.01	1909.42	1545.37	1554.97	A
1909.36	1914.7	1545.37	1554.97	L
1914.64	1917.31	1545.37	1554.97	 
1917.03	1923.43	1545.37	1554.97	S
1923.38	1926.05	1545.37	1554.97	t
1925.99	1931.33	1545.37	1554.97	u
1931.27	1936.61	1545.37	1554.97	d
1936.56	1938.69	1545.37	1554.97	i
1938.63	1943.97	1545.37	1554.97	o
1943.92	1946.58	1545.37	1554.97	 
1946.85	1953.26	1545.37	1554.97	B
1870.18	1873.92	1556.37	1565.97	*
1873.89	1879.23	1556.37	1565.97	1
1879.21	1884.54	1556.37	1565.97	8
1884.52	1887.93	1556.37	1565.97	""""
1887.92	1890.58	1556.37	1565.97	 
1890.6	1900.35	1556.37	1565.97	@
1900.33	1903.0	1556.37	1565.97	 
1903.01	1911.01	1556.37	1565.97	M
1911.0	1917.93	1556.37	1565.97	C
1917.92	1920.58	1556.37	1565.97	 
1920.61	1927.02	1556.37	1565.97	S
1927.0	1932.34	1556.37	1565.97	h
1932.33	1937.67	1556.37	1565.97	a
1937.65	1940.85	1556.37	1565.97	r
1940.84	1946.17	1556.37	1565.97	e
1946.16	1951.5	1556.37	1565.97	d
1951.48	1954.15	1556.37	1565.97	 
1953.64	1960.04	1556.37	1565.97	A
1764.07	1770.48	1527.43	1537.03	P
1770.47	1775.81	1527.43	1537.03	1
1719.73	1726.14	1527.43	1537.03	A
1726.13	1731.47	1527.43	1537.03	9
1744.93	1751.34	1435.95	1445.55	E
1751.33	1756.67	1435.95	1445.55	1
1651.94	1658.35	1527.43	1537.03	P
1658.34	1663.68	1527.43	1537.03	6
1805.14	1815.05	1541.73	1555.45	C
1516.01	1521.35	1542.59	1552.19	3
1521.33	1526.67	1542.59	1552.19	6
1526.64	1530.05	1542.59	1552.19	""""
1552.05	1557.39	1542.59	1552.19	1
1557.37	1562.71	1542.59	1552.19	2
1562.68	1566.09	1542.59	1552.19	""""
1515.09	1521.5	1368.19	1377.79	E
1521.49	1526.83	1368.19	1377.79	2
1480.25	1486.66	1421.95	1431.55	A
1486.65	1491.99	1421.95	1431.55	6
1574.58	1582.58	1487.38	1496.98	M
1582.58	1587.92	1487.38	1496.98	2
1514.27	1522.27	1527.43	1537.03	M
1522.27	1527.61	1527.43	1537.03	1
1527.59	1532.92	1527.43	1537.03	4
1460.24	1466.65	1527.43	1537.03	P
1466.64	1471.98	1527.43	1537.03	1
1461.52	1467.93	1456.87	1466.47	P
1467.92	1473.26	1456.87	1466.47	2
1588.83	1598.74	1541.73	1555.45	D
1555.16	1558.9	1556.47	1566.07	*
1558.88	1564.22	1556.47	1566.07	9
1564.19	1567.6	1556.47	1566.07	""""
1567.59	1570.25	1556.47	1566.07	 
1570.27	1580.02	1556.47	1566.07	@
1555.16	1561.57	1567.47	1577.07	A
1561.51	1566.85	1567.47	1577.07	L
1566.79	1569.46	1567.47	1577.07	 
1569.18	1575.58	1567.47	1577.07	S
1575.53	1578.2	1567.47	1577.07	t
1578.14	1583.48	1567.47	1577.07	u
1583.42	1588.76	1567.47	1577.07	d
1588.71	1590.84	1567.47	1577.07	i
1590.78	1596.12	1567.47	1577.07	o
1596.06	1598.73	1567.47	1577.07	 
1599.0	1605.41	1567.47	1577.07	B
1505.68	1509.42	1554.64	1564.24	*
1509.39	1514.73	1554.64	1564.24	3
1514.71	1520.04	1554.64	1564.24	3
1520.02	1523.43	1554.64	1564.24	""""
1523.42	1526.08	1554.64	1564.24	 
1526.1	1535.85	1554.64	1564.24	@
1495.63	1502.04	1565.64	1575.24	A
1501.98	1507.32	1565.64	1575.24	L
1507.26	1509.93	1565.64	1575.24	 
1509.65	1516.05	1565.64	1575.24	S
1516.0	1518.67	1565.64	1575.24	t
1518.61	1523.95	1565.64	1575.24	u
1523.89	1529.23	1565.64	1575.24	d
1529.18	1531.31	1565.64	1575.24	i
1531.25	1536.59	1565.64	1575.24	o
1536.53	1539.2	1565.64	1575.24	 
1539.47	1545.88	1565.64	1575.24	B
1492.24	1500.24	1576.64	1586.24	M
1500.23	1507.16	1576.64	1586.24	C
1507.14	1509.81	1576.64	1586.24	 
1509.84	1516.25	1576.64	1586.24	S
1516.23	1521.57	1576.64	1586.24	h
1521.56	1526.89	1576.64	1586.24	a
1526.88	1530.08	1576.64	1586.24	r
1530.06	1535.4	1576.64	1586.24	e
1535.39	1540.73	1576.64	1586.24	d
1540.71	1543.38	1576.64	1586.24	 
1542.87	1549.27	1576.64	1586.24	A
1893.15	1908.71	2081.63	2104.96	K
1908.68	1913.86	2081.63	2104.96	i
1913.83	1920.32	2081.63	2104.96	t
1920.29	1931.95	2081.63	2104.96	c
1931.93	1944.89	2081.63	2104.96	h
1944.87	1957.84	2081.63	2104.96	e
1957.81	1970.78	2081.63	2104.96	n
1970.75	1977.23	2081.63	2104.96	 
1977.27	1990.24	2081.63	2104.96	1
1990.18	1996.67	2081.63	2104.96	 
1996.71	2003.2	2081.63	2104.96	I
2003.17	2016.14	2081.63	2104.96	n
2016.12	2022.6	2081.63	2104.96	t
2022.58	2035.55	2081.63	2104.96	e
2035.53	2043.29	2081.63	2104.96	r
2043.27	2048.45	2081.63	2104.96	i
2048.42	2061.39	2081.63	2104.96	o
2061.37	2069.14	2081.63	2104.96	r
2069.11	2075.6	2081.63	2104.96	 
2075.71	2091.27	2081.63	2104.96	E
2091.24	2096.42	2081.63	2104.96	l
2096.4	2109.37	2081.63	2104.96	e
2109.34	2121.0	2081.63	2104.96	v
2120.98	2133.95	2081.63	2104.96	a
2133.93	2140.41	2081.63	2104.96	t
2140.39	2145.57	2081.63	2104.96	i
2145.54	2158.51	2081.63	2104.96	o
2158.49	2171.46	2081.63	2104.96	n
2171.43	2183.09	2081.63	2104.96	s
2194.99	2203.64	2085.26	2100.81	1
2203.6	2207.93	2085.26	2100.81	/
2207.95	2216.6	2085.26	2100.81	4
2216.56	2223.94	2085.26	2100.81	""""
2223.95	2228.27	2085.26	2100.81	 
2228.29	2232.61	2085.26	2100.81	 
2232.63	2236.95	2085.26	2100.81	 
2236.99	2246.07	2085.26	2100.81	=
2246.08	2250.41	2085.26	2100.81	 
2250.42	2254.75	2085.26	2100.81	 
2254.76	2259.08	2085.26	2100.81	 
2259.1	2263.42	2085.26	2100.81	 
2263.52	2272.17	2085.26	2100.81	1
2272.12	2275.83	2085.26	2100.81	'
2275.85	2281.03	2085.26	2100.81	-
2281.04	2289.69	2085.26	2100.81	0
2289.64	2297.02	2085.26	2100.81	""""
2325.06	2338.02	2081.63	2104.96	1
2318.71	2325.72	2104.91	2114.63	A
2325.45	2330.85	2104.91	2114.63	1
2330.82	2336.23	2104.91	2114.63	2
